"searched_zipcode","searched_lat","searched_lng","searched_address","searched_state","searched_city","searched_metro","city_slug","latitude","longitude","distance","loc_name","loc_number","url","address","cuisines","delivery_fee_raw","delivery_fee","delivery_time_raw","delivery_time","service_fee_raw","service_fee","phone","review_count","review_rating","RunDate"
"10003","40.7324733","-73.98738","41 Cooper Square, 7 E 7th St, New York, NY 10003, USA","NY","New York","NY","","40.6754643","-73.9807822","1.5944820392875623","Lotus Vietnamese Sandwiches","7552","https://www.doordash.com/store/7552/?pickup=false","229 5th Avenue, Brooklyn, NY 11215, USA","Vietnamese|Bubble Tea|Smoothies|Sandwiches|Pho","$0.00 delivery fee, first order",0.00,"24 - 34",29.0,"","","","1364","4.8","2022-04-25 07:01:12"
"11219","40.6310753","-73.9976946","4701 15th Ave, Brooklyn, NY 11219, USA","NY","Brooklyn","NY","","40.6754643","-73.9807822","1.5944820392875623","Lotus Vietnamese Sandwiches","7552","https://www.doordash.com/store/7552/?pickup=false","229 5th Avenue, Brooklyn, NY 11215, USA","Vietnamese|Bubble Tea|Smoothies|Sandwiches|Pho","$0.00 delivery fee, first order",0.00,"24 - 34",29.0,"","","","1364","4.8","2022-04-25 07:01:12"
"11216","40.6788319","-73.9506774","300 Madison St, Brooklyn, NY 11216, USA","NY","Brooklyn","NY","","40.6754643","-73.9807822","1.5944820392875623","Lotus Vietnamese Sandwiches","7552","https://www.doordash.com/store/7552/?pickup=false","229 5th Avenue, Brooklyn, NY 11215, USA","Vietnamese|Bubble Tea|Smoothies|Sandwiches|Pho","$0.00 delivery fee, first order",0.00,"24 - 34",29.0,"","","","1364","4.8","2022-04-25 07:01:12"
"11219","40.6310753","-73.9976946","4701 15th Ave, Brooklyn, NY 11219, USA","NY","Brooklyn","NY","","40.6729784","-73.9504615","0.40457650282107105","Taqueria Milear","133345","https://www.doordash.com/store/133345/?pickup=false","752 Nostrand Ave, Brooklyn, NY 11216, USA","Mexican|Tacos|Burritos|Dessert|Brunch","$0.00 delivery fee, first order",0.00,"23 - 33",28.0,"","","","2000","4.6","2022-04-25 07:01:12"
"10003","40.7324733","-73.98738","41 Cooper Square, 7 E 7th St, New York, NY 10003, USA","NY","New York","NY","","40.6729784","-73.9504615","0.40457650282107105","Taqueria Milear","133345","https://www.doordash.com/store/133345/?pickup=false","752 Nostrand Ave, Brooklyn, NY 11216, USA","Mexican|Tacos|Burritos|Dessert|Brunch","$0.00 delivery fee, first order",0.00,"23 - 33",28.0,"","","","2000","4.6","2022-04-25 07:01:12"
"11216","40.6788319","-73.9506774","300 Madison St, Brooklyn, NY 11216, USA","NY","Brooklyn","NY","","40.6729784","-73.9504615","0.40457650282107105","Taqueria Milear","133345","https://www.doordash.com/store/133345/?pickup=false","752 Nostrand Ave, Brooklyn, NY 11216, USA","Mexican|Tacos|Burritos|Dessert|Brunch","$0.00 delivery fee, first order",0.00,"23 - 33",28.0,"","","","2000","4.6","2022-04-25 07:01:12"
"10003","40.7324733","-73.98738","41 Cooper Square, 7 E 7th St, New York, NY 10003, USA","NY","New York","NY","","40.6745375","-73.95000743","0.29876964083763236","Cielito Lindo","328460","https://www.doordash.com/store/328460/?pickup=false","665 Nostrand Ave, Brooklyn, NY 11216, USA","Mexican|Breakfast|Burritos|Salads|Soup","$0.00 delivery fee, first order",0.00,"20 - 30",25.0,"","","","163","4.7","2022-04-25 07:01:12"
"11216","40.6788319","-73.9506774","300 Madison St, Brooklyn, NY 11216, USA","NY","Brooklyn","NY","","40.6745375","-73.95000743","0.29876964083763236","Cielito Lindo","328460","https://www.doordash.com/store/328460/?pickup=false","665 Nostrand Ave, Brooklyn, NY 11216, USA","Mexican|Breakfast|Burritos|Salads|Soup","$0.00 delivery fee, first order",0.00,"20 - 30",25.0,"","","","163","4.7","2022-04-25 07:01:12"
"11219","40.6310753","-73.9976946","4701 15th Ave, Brooklyn, NY 11219, USA","NY","Brooklyn","NY","","40.6745375","-73.95000743","0.29876964083763236","Cielito Lindo","328460","https://www.doordash.com/store/328460/?pickup=false","665 Nostrand Ave, Brooklyn, NY 11216, USA","Mexican|Breakfast|Burritos|Salads|Soup","$0.00 delivery fee, first order",0.00,"20 - 30",25.0,"","","","163","4.7","2022-04-25 07:01:12"
"10003","40.7324733","-73.98738","41 Cooper Square, 7 E 7th St, New York, NY 10003, USA","NY","New York","NY","","40.6809304","-73.9771403","1.3940917811962918","Artichoke Basille's Pizza","48755","https://www.doordash.com/store/48755/?pickup=false","59 5th Ave, Brooklyn, NY 11217, USA","Pizza|Pie","$0.00 delivery fee, first order",0.00,"37 - 47",42.0,"","","","2000","4.5","2022-04-25 07:01:12"
"11216","40.6788319","-73.9506774","300 Madison St, Brooklyn, NY 11216, USA","NY","Brooklyn","NY","","40.6809304","-73.9771403","1.3940917811962918","Artichoke Basille's Pizza","48755","https://www.doordash.com/store/48755/?pickup=false","59 5th Ave, Brooklyn, NY 11217, USA","Pizza|Pie","$0.00 delivery fee, first order",0.00,"37 - 47",42.0,"","","","2000","4.5","2022-04-25 07:01:12"
"11219","40.6310753","-73.9976946","4701 15th Ave, Brooklyn, NY 11219, USA","NY","Brooklyn","NY","","40.6809304","-73.9771403","1.3940917811962918","Artichoke Basille's Pizza","48755","https://www.doordash.com/store/48755/?pickup=false","59 5th Ave, Brooklyn, NY 11217, USA","Pizza|Pie","$0.00 delivery fee, first order",0.00,"37 - 47",42.0,"","","","2000","4.5","2022-04-25 07:01:12"
"11219","40.6310753","-73.9976946","4701 15th Ave, Brooklyn, NY 11219, USA","NY","Brooklyn","NY","","40.6685832","-73.9805153","1.7163763656422177","Five Guys Burgers & Fries","5155","https://www.doordash.com/store/5155/?pickup=false","284 7th Avenue, Brooklyn, NY 11215, USA","Hot Dogs|Dinner|Fast Food|Burgers","$0.00 delivery fee, first order",0.00,"29 - 39",34.0,"","","","2000","4.5","2022-04-25 07:01:12"
"11216","40.6788319","-73.9506774","300 Madison St, Brooklyn, NY 11216, USA","NY","Brooklyn","NY","","40.6685832","-73.9805153","1.7163763656422177","Five Guys Burgers & Fries","5155","https://www.doordash.com/store/5155/?pickup=false","284 7th Avenue, Brooklyn, NY 11215, USA","Hot Dogs|Dinner|Fast Food|Burgers","$0.00 delivery fee, first order",0.00,"29 - 39",34.0,"","","","2000","4.5","2022-04-25 07:01:12"
"10003","40.7324733","-73.98738","41 Cooper Square, 7 E 7th St, New York, NY 10003, USA","NY","New York","NY","","40.6685832","-73.9805153","1.7163763656422177","Five Guys Burgers & Fries","5155","https://www.doordash.com/store/5155/?pickup=false","284 7th Avenue, Brooklyn, NY 11215, USA","Hot Dogs|Dinner|Fast Food|Burgers","$0.00 delivery fee, first order",0.00,"29 - 39",34.0,"","","","2000","4.5","2022-04-25 07:01:12"
"10003","40.7324733","-73.98738","41 Cooper Square, 7 E 7th St, New York, NY 10003, USA","NY","New York","NY","","40.7009835","-73.9414388","1.605158111464876","IHOP","16934","https://www.doordash.com/store/16934/?pickup=false","785 Flushing Avenue, Brooklyn, NY 11206, USA","Pancakes|Burgers|Sandwiches|Breakfast","$0.00 delivery fee, first order",0.00,"25 - 35",30.0,"","","","2000","4.3","2022-04-25 07:01:12"
"11219","40.6310753","-73.9976946","4701 15th Ave, Brooklyn, NY 11219, USA","NY","Brooklyn","NY","","40.7009835","-73.9414388","1.605158111464876","IHOP","16934","https://www.doordash.com/store/16934/?pickup=false","785 Flushing Avenue, Brooklyn, NY 11206, USA","Pancakes|Burgers|Sandwiches|Breakfast","$0.00 delivery fee, first order",0.00,"25 - 35",30.0,"","","","2000","4.3","2022-04-25 07:01:12"
"11216","40.6788319","-73.9506774","300 Madison St, Brooklyn, NY 11216, USA","NY","Brooklyn","NY","","40.7009835","-73.9414388","1.605158111464876","IHOP","16934","https://www.doordash.com/store/16934/?pickup=false","785 Flushing Avenue, Brooklyn, NY 11206, USA","Pancakes|Burgers|Sandwiches|Breakfast","$0.00 delivery fee, first order",0.00,"25 - 35",30.0,"","","","2000","4.3","2022-04-25 07:01:12"
"11216","40.6788319","-73.9506774","300 Madison St, Brooklyn, NY 11216, USA","NY","Brooklyn","NY","","40.6741991","-73.9823955","1.6925055659270265","Two Boots Pizza","213999","https://www.doordash.com/store/213999/?pickup=false","Two Boots Park Slope, 284 5th Ave, Brooklyn, NY 11215, USA","Italian|Pizza|Calzones|Salads|Dessert","$0.00 delivery fee, first order",0.00,"28 - 38",33.0,"","","","263","4.7","2022-04-25 07:01:12"
"11219","40.6310753","-73.9976946","4701 15th Ave, Brooklyn, NY 11219, USA","NY","Brooklyn","NY","","40.6741991","-73.9823955","1.6925055659270265","Two Boots Pizza","213999","https://www.doordash.com/store/213999/?pickup=false","Two Boots Park Slope, 284 5th Ave, Brooklyn, NY 11215, USA","Italian|Pizza|Calzones|Salads|Dessert","$0.00 delivery fee, first order",0.00,"28 - 38",33.0,"","","","263","4.7","2022-04-25 07:01:12"
"10003","40.7324733","-73.98738","41 Cooper Square, 7 E 7th St, New York, NY 10003, USA","NY","New York","NY","","40.6741991","-73.9823955","1.6925055659270265","Two Boots Pizza","213999","https://www.doordash.com/store/213999/?pickup=false","Two Boots Park Slope, 284 5th Ave, Brooklyn, NY 11215, USA","Italian|Pizza|Calzones|Salads|Dessert","$0.00 delivery fee, first order",0.00,"28 - 38",33.0,"","","","263","4.7","2022-04-25 07:01:12"
"11216","40.6788319","-73.9506774","300 Madison St, Brooklyn, NY 11216, USA","NY","Brooklyn","NY","","40.7043793","-73.9424803","1.8165539102562263","Princesa Bakery","312807","https://www.doordash.com/store/312807/?pickup=false","94 Graham Ave, Brooklyn, NY 11206, USA","Bakery|Breakfast|Sandwiches|Fast Food|Milk Shakes","$0.00 delivery fee, first order",0.00,"28 - 38",33.0,"","","","81","4.6","2022-04-25 07:01:12"
"10003","40.7324733","-73.98738","41 Cooper Square, 7 E 7th St, New York, NY 10003, USA","NY","New York","NY","","40.7043793","-73.9424803","1.8165539102562263","Princesa Bakery","312807","https://www.doordash.com/store/312807/?pickup=false","94 Graham Ave, Brooklyn, NY 11206, USA","Bakery|Breakfast|Sandwiches|Fast Food|Milk Shakes","$0.00 delivery fee, first order",0.00,"28 - 38",33.0,"","","","81","4.6","2022-04-25 07:01:12"
"11219","40.6310753","-73.9976946","4701 15th Ave, Brooklyn, NY 11219, USA","NY","Brooklyn","NY","","40.7043793","-73.9424803","1.8165539102562263","Princesa Bakery","312807","https://www.doordash.com/store/312807/?pickup=false","94 Graham Ave, Brooklyn, NY 11206, USA","Bakery|Breakfast|Sandwiches|Fast Food|Milk Shakes","$0.00 delivery fee, first order",0.00,"28 - 38",33.0,"","","","81","4.6","2022-04-25 07:01:12"
"11219","40.6310753","-73.9976946","4701 15th Ave, Brooklyn, NY 11219, USA","NY","Brooklyn","NY","","40.668866","-73.942079","0.8228573288403065","Mendy's NYC","1305897","https://www.doordash.com/store/1305897/?pickup=false","Mendy's, 792 Eastern Pkwy, Brooklyn, NY 11213, USA","Sandwiches|Chinese|Dessert|Burgers|Soup","$0.00 delivery fee, first order",0.00,"24 - 34",29.0,"","","","127","4.6","2022-04-25 07:01:12"
"11216","40.6788319","-73.9506774","300 Madison St, Brooklyn, NY 11216, USA","NY","Brooklyn","NY","","40.668866","-73.942079","0.8228573288403065","Mendy's NYC","1305897","https://www.doordash.com/store/1305897/?pickup=false","Mendy's, 792 Eastern Pkwy, Brooklyn, NY 11213, USA","Sandwiches|Chinese|Dessert|Burgers|Soup","$0.00 delivery fee, first order",0.00,"24 - 34",29.0,"","","","127","4.6","2022-04-25 07:01:12"
"10003","40.7324733","-73.98738","41 Cooper Square, 7 E 7th St, New York, NY 10003, USA","NY","New York","NY","","40.668866","-73.942079","0.8228573288403065","Mendy's NYC","1305897","https://www.doordash.com/store/1305897/?pickup=false","Mendy's, 792 Eastern Pkwy, Brooklyn, NY 11213, USA","Sandwiches|Chinese|Dessert|Burgers|Soup","$0.00 delivery fee, first order",0.00,"24 - 34",29.0,"","","","127","4.6","2022-04-25 07:01:12"
"11216","40.6788319","-73.9506774","300 Madison St, Brooklyn, NY 11216, USA","NY","Brooklyn","NY","","40.6806626","-73.950335","0.12774910859309588","McDonald's","2109255","https://www.doordash.com/store/2109255/?pickup=false","1275 Fulton St, Brooklyn, NY 11216, USA","American (New)|Fast Food|Ice Cream|Burgers|Fried Chicken|Chicken","$0.00 delivery fee, first order",0.00,"9 - 19",14.0,"","","","882","4.6","2022-04-25 07:01:12"
"10003","40.7324733","-73.98738","41 Cooper Square, 7 E 7th St, New York, NY 10003, USA","NY","New York","NY","","40.6806626","-73.950335","0.12774910859309588","McDonald's","2109255","https://www.doordash.com/store/2109255/?pickup=false","1275 Fulton St, Brooklyn, NY 11216, USA","American (New)|Fast Food|Ice Cream|Burgers|Fried Chicken|Chicken","$0.00 delivery fee, first order",0.00,"9 - 19",14.0,"","","","882","4.6","2022-04-25 07:01:12"
"11219","40.6310753","-73.9976946","4701 15th Ave, Brooklyn, NY 11219, USA","NY","Brooklyn","NY","","40.6806626","-73.950335","0.12774910859309588","McDonald's","2109255","https://www.doordash.com/store/2109255/?pickup=false","1275 Fulton St, Brooklyn, NY 11216, USA","American (New)|Fast Food|Ice Cream|Burgers|Fried Chicken|Chicken","$0.00 delivery fee, first order",0.00,"9 - 19",14.0,"","","","882","4.6","2022-04-25 07:01:12"
"10003","40.7324733","-73.98738","41 Cooper Square, 7 E 7th St, New York, NY 10003, USA","NY","New York","NY","","40.677194","-73.972246","1.135776825373712","Chipotle","270562","https://www.doordash.com/store/270562/?pickup=false","347 Flatbush Ave, Brooklyn, NY 11238, USA","Mexican|Vegan|Chicken|Gluten-Free|Vegetarian|Salads|Healthy|Lunch|Tacos|BBQ","$0.00 delivery fee, first order",0.00,"21 - 31",26.0,"","","","2000","4.3","2022-04-25 07:01:12"
"11216","40.6788319","-73.9506774","300 Madison St, Brooklyn, NY 11216, USA","NY","Brooklyn","NY","","40.677194","-73.972246","1.135776825373712","Chipotle","270562","https://www.doordash.com/store/270562/?pickup=false","347 Flatbush Ave, Brooklyn, NY 11238, USA","Mexican|Vegan|Chicken|Gluten-Free|Vegetarian|Salads|Healthy|Lunch|Tacos|BBQ","$0.00 delivery fee, first order",0.00,"21 - 31",26.0,"","","","2000","4.3","2022-04-25 07:01:12"
"11219","40.6310753","-73.9976946","4701 15th Ave, Brooklyn, NY 11219, USA","NY","Brooklyn","NY","","40.677194","-73.972246","1.135776825373712","Chipotle","270562","https://www.doordash.com/store/270562/?pickup=false","347 Flatbush Ave, Brooklyn, NY 11238, USA","Mexican|Vegan|Chicken|Gluten-Free|Vegetarian|Salads|Healthy|Lunch|Tacos|BBQ","$0.00 delivery fee, first order",0.00,"21 - 31",26.0,"","","","2000","4.3","2022-04-25 07:01:12"
"11219","40.6310753","-73.9976946","4701 15th Ave, Brooklyn, NY 11219, USA","NY","Brooklyn","NY","","40.6806625","-73.949728551","0.13589645729562067","Taco Bell","1179070","https://www.doordash.com/store/1179070/?pickup=false","491 Nostrand Ave, Brooklyn, NY 11216, USA","Comfort Food|Mexican|Tex-Mex|Fast Food|Tacos|Lunch","$0.00 delivery fee, first order",0.00,"28 - 38",33.0,"","","","2000","4.2","2022-04-25 07:01:12"
"10003","40.7324733","-73.98738","41 Cooper Square, 7 E 7th St, New York, NY 10003, USA","NY","New York","NY","","40.6806625","-73.949728551","0.13589645729562067","Taco Bell","1179070","https://www.doordash.com/store/1179070/?pickup=false","491 Nostrand Ave, Brooklyn, NY 11216, USA","Comfort Food|Mexican|Tex-Mex|Fast Food|Tacos|Lunch","$0.00 delivery fee, first order",0.00,"28 - 38",33.0,"","","","2000","4.2","2022-04-25 07:01:12"
"11216","40.6788319","-73.9506774","300 Madison St, Brooklyn, NY 11216, USA","NY","Brooklyn","NY","","40.6806625","-73.949728551","0.13589645729562067","Taco Bell","1179070","https://www.doordash.com/store/1179070/?pickup=false","491 Nostrand Ave, Brooklyn, NY 11216, USA","Comfort Food|Mexican|Tex-Mex|Fast Food|Tacos|Lunch","$0.00 delivery fee, first order",0.00,"28 - 38",33.0,"","","","2000","4.2","2022-04-25 07:01:12"
"11216","40.6788319","-73.9506774","300 Madison St, Brooklyn, NY 11216, USA","NY","Brooklyn","NY","","40.6927348","-73.9282437","1.5179026312084698","Little Caesars Pizza","1149022","https://www.doordash.com/store/1149022/?pickup=false","1164 Broadway, Brooklyn, NY 11221, USA","brownies|Wings|Deep Dish Pizza|Wood Fire Pizza|Pizza|Italian","$0.00 delivery fee, first order",0.00,"21 - 31",26.0,"","","","2000","4.5","2022-04-25 07:01:12"
"11219","40.6310753","-73.9976946","4701 15th Ave, Brooklyn, NY 11219, USA","NY","Brooklyn","NY","","40.6927348","-73.9282437","1.5179026312084698","Little Caesars Pizza","1149022","https://www.doordash.com/store/1149022/?pickup=false","1164 Broadway, Brooklyn, NY 11221, USA","brownies|Wings|Deep Dish Pizza|Wood Fire Pizza|Pizza|Italian","$0.00 delivery fee, first order",0.00,"21 - 31",26.0,"","","","2000","4.5","2022-04-25 07:01:12"
"10003","40.7324733","-73.98738","41 Cooper Square, 7 E 7th St, New York, NY 10003, USA","NY","New York","NY","","40.6927348","-73.9282437","1.5179026312084698","Little Caesars Pizza","1149022","https://www.doordash.com/store/1149022/?pickup=false","1164 Broadway, Brooklyn, NY 11221, USA","brownies|Wings|Deep Dish Pizza|Wood Fire Pizza|Pizza|Italian","$0.00 delivery fee, first order",0.00,"21 - 31",26.0,"","","","2000","4.5","2022-04-25 07:01:12"
"11216","40.6788319","-73.9506774","300 Madison St, Brooklyn, NY 11216, USA","NY","Brooklyn","NY","","40.6845887","-73.97691920000001","1.4312832464263188","Buffalo Wild Wings","28552","https://www.doordash.com/store/28552/?pickup=false","Target, 139 Flatbush Ave, Brooklyn, NY 11217, USA","Comfort|Chicken Wings|Wings|Burgers|Sandwiches|Wraps|Salads","$0.00 delivery fee, first order",0.00,"40 - 50",45.0,"","","","2000","3.9","2022-04-25 07:01:12"
"11219","40.6310753","-73.9976946","4701 15th Ave, Brooklyn, NY 11219, USA","NY","Brooklyn","NY","","40.6845887","-73.97691920000001","1.4312832464263188","Buffalo Wild Wings","28552","https://www.doordash.com/store/28552/?pickup=false","Target, 139 Flatbush Ave, Brooklyn, NY 11217, USA","Comfort|Chicken Wings|Wings|Burgers|Sandwiches|Wraps|Salads","$0.00 delivery fee, first order",0.00,"40 - 50",45.0,"","","","2000","3.9","2022-04-25 07:01:12"
"10003","40.7324733","-73.98738","41 Cooper Square, 7 E 7th St, New York, NY 10003, USA","NY","New York","NY","","40.6845887","-73.97691920000001","1.4312832464263188","Buffalo Wild Wings","28552","https://www.doordash.com/store/28552/?pickup=false","Target, 139 Flatbush Ave, Brooklyn, NY 11217, USA","Comfort|Chicken Wings|Wings|Burgers|Sandwiches|Wraps|Salads","$0.00 delivery fee, first order",0.00,"40 - 50",45.0,"","","","2000","3.9","2022-04-25 07:01:12"
"10003","40.7324733","-73.98738","41 Cooper Square, 7 E 7th St, New York, NY 10003, USA","NY","New York","NY","","40.6801044","-73.94929770000002","0.11382125050787344","KFC","1451887","https://www.doordash.com/store/1451887/?pickup=false","495 Nostrand Ave., Brooklyn, NY 11216, USA","Snacks|Comfort Food|Fast Food|American|Fried Chicken|Sandwich|Burgers","$0.00 delivery fee, first order",0.00,"6 - 16",11.0,"","","","955","4.1","2022-04-25 07:01:12"
"11216","40.6788319","-73.9506774","300 Madison St, Brooklyn, NY 11216, USA","NY","Brooklyn","NY","","40.6801044","-73.94929770000002","0.11382125050787344","KFC","1451887","https://www.doordash.com/store/1451887/?pickup=false","495 Nostrand Ave., Brooklyn, NY 11216, USA","Snacks|Comfort Food|Fast Food|American|Fried Chicken|Sandwich|Burgers","$0.00 delivery fee, first order",0.00,"6 - 16",11.0,"","","","955","4.1","2022-04-25 07:01:12"
"11219","40.6310753","-73.9976946","4701 15th Ave, Brooklyn, NY 11219, USA","NY","Brooklyn","NY","","40.6801044","-73.94929770000002","0.11382125050787344","KFC","1451887","https://www.doordash.com/store/1451887/?pickup=false","495 Nostrand Ave., Brooklyn, NY 11216, USA","Snacks|Comfort Food|Fast Food|American|Fried Chicken|Sandwich|Burgers","$0.00 delivery fee, first order",0.00,"6 - 16",11.0,"","","","955","4.1","2022-04-25 07:01:12"
"10003","40.7324733","-73.98738","41 Cooper Square, 7 E 7th St, New York, NY 10003, USA","NY","New York","NY","","40.6812305","-73.95549419999999","0.30192240840272666","Popeyes","293524","https://www.doordash.com/store/293524/?pickup=false","1153 Fulton St, Brooklyn, NY 11216, USA","Sandwiches|Spicy Chicken|Seafood|Shrimp|Iced Teas|Beverages|Chicken Tenders|Fried Chicken|Fries|Pie|Desserts","$0.00 delivery fee, first order",0.00,"16 - 26",21.0,"","","","2000","3.9","2022-04-25 07:01:12"
"11219","40.6310753","-73.9976946","4701 15th Ave, Brooklyn, NY 11219, USA","NY","Brooklyn","NY","","40.6812305","-73.95549419999999","0.30192240840272666","Popeyes","293524","https://www.doordash.com/store/293524/?pickup=false","1153 Fulton St, Brooklyn, NY 11216, USA","Sandwiches|Spicy Chicken|Seafood|Shrimp|Iced Teas|Beverages|Chicken Tenders|Fried Chicken|Fries|Pie|Desserts","$0.00 delivery fee, first order",0.00,"16 - 26",21.0,"","","","2000","3.9","2022-04-25 07:01:12"
"11216","40.6788319","-73.9506774","300 Madison St, Brooklyn, NY 11216, USA","NY","Brooklyn","NY","","40.6812305","-73.95549419999999","0.30192240840272666","Popeyes","293524","https://www.doordash.com/store/293524/?pickup=false","1153 Fulton St, Brooklyn, NY 11216, USA","Sandwiches|Spicy Chicken|Seafood|Shrimp|Iced Teas|Beverages|Chicken Tenders|Fried Chicken|Fries|Pie|Desserts","$0.00 delivery fee, first order",0.00,"16 - 26",21.0,"","","","2000","3.9","2022-04-25 07:01:12"
"11219","40.6310753","-73.9976946","4701 15th Ave, Brooklyn, NY 11219, USA","NY","Brooklyn","NY","","40.6629397","-73.9616985","1.2406167021606906","Wendy's","1289935","https://www.doordash.com/store/1289935/?pickup=false","Wendy's, 469 Flatbush Ave, Brooklyn, NY 11225, USA","Dessert|Salads|Sandwich|Breakfast and Lunch|Vegetarian|American (New)|Burgers|Fast Food|Chicken","$0.00 delivery fee, first order",0.00,"23 - 33",28.0,"","","","2000","4.1","2022-04-25 07:01:12"
"10003","40.7324733","-73.98738","41 Cooper Square, 7 E 7th St, New York, NY 10003, USA","NY","New York","NY","","40.6629397","-73.9616985","1.2406167021606906","Wendy's","1289935","https://www.doordash.com/store/1289935/?pickup=false","Wendy's, 469 Flatbush Ave, Brooklyn, NY 11225, USA","Dessert|Salads|Sandwich|Breakfast and Lunch|Vegetarian|American (New)|Burgers|Fast Food|Chicken","$0.00 delivery fee, first order",0.00,"23 - 33",28.0,"","","","2000","4.1","2022-04-25 07:01:12"
"11216","40.6788319","-73.9506774","300 Madison St, Brooklyn, NY 11216, USA","NY","Brooklyn","NY","","40.6629397","-73.9616985","1.2406167021606906","Wendy's","1289935","https://www.doordash.com/store/1289935/?pickup=false","Wendy's, 469 Flatbush Ave, Brooklyn, NY 11225, USA","Dessert|Salads|Sandwich|Breakfast and Lunch|Vegetarian|American (New)|Burgers|Fast Food|Chicken","$0.00 delivery fee, first order",0.00,"23 - 33",28.0,"","","","2000","4.1","2022-04-25 07:01:12"
"10003","40.7324733","-73.98738","41 Cooper Square, 7 E 7th St, New York, NY 10003, USA","NY","New York","NY","","40.66734659999999","-73.9566011","0.8520708470613885","Subway","328677","https://www.doordash.com/store/328677/?pickup=false","1622 Bedford Ave, Brooklyn, NY 11225, USA","Sandwiches|Salad|Fast Food|Breakfast|Healthy|Lunch|Dessert|Takeout|Delis|Catering|Salads|Dinner","$0.00 delivery fee, first order",0.00,"15 - 25",20.0,"","","","1293","4.5","2022-04-25 07:01:12"
"11219","40.6310753","-73.9976946","4701 15th Ave, Brooklyn, NY 11219, USA","NY","Brooklyn","NY","","40.66734659999999","-73.9566011","0.8520708470613885","Subway","328677","https://www.doordash.com/store/328677/?pickup=false","1622 Bedford Ave, Brooklyn, NY 11225, USA","Sandwiches|Salad|Fast Food|Breakfast|Healthy|Lunch|Dessert|Takeout|Delis|Catering|Salads|Dinner","$0.00 delivery fee, first order",0.00,"15 - 25",20.0,"","","","1293","4.5","2022-04-25 07:01:12"
"11216","40.6788319","-73.9506774","300 Madison St, Brooklyn, NY 11216, USA","NY","Brooklyn","NY","","40.66734659999999","-73.9566011","0.8520708470613885","Subway","328677","https://www.doordash.com/store/328677/?pickup=false","1622 Bedford Ave, Brooklyn, NY 11225, USA","Sandwiches|Salad|Fast Food|Breakfast|Healthy|Lunch|Dessert|Takeout|Delis|Catering|Salads|Dinner","$0.00 delivery fee, first order",0.00,"15 - 25",20.0,"","","","1293","4.5","2022-04-25 07:01:12"
"11216","40.6788319","-73.9506774","300 Madison St, Brooklyn, NY 11216, USA","NY","Brooklyn","NY","","40.6806148","-73.9509687","0.12412245775129431","Papa John's Pizza","1278836","https://www.doordash.com/store/1278836/?pickup=false","1257A Fulton St, Brooklyn, NY 11216, USA","Snacks|Comfort Food|Italian|Sandwich|Fast Food|Sandwiches|Takeout|Chicken Wings|Dessert|Pizza","$0.00 delivery fee, first order",0.00,"15 - 25",20.0,"","","","1196","4.5","2022-04-25 07:01:12"
"11219","40.6310753","-73.9976946","4701 15th Ave, Brooklyn, NY 11219, USA","NY","Brooklyn","NY","","40.6806148","-73.9509687","0.12412245775129431","Papa John's Pizza","1278836","https://www.doordash.com/store/1278836/?pickup=false","1257A Fulton St, Brooklyn, NY 11216, USA","Snacks|Comfort Food|Italian|Sandwich|Fast Food|Sandwiches|Takeout|Chicken Wings|Dessert|Pizza","$0.00 delivery fee, first order",0.00,"15 - 25",20.0,"","","","1196","4.5","2022-04-25 07:01:12"
"10003","40.7324733","-73.98738","41 Cooper Square, 7 E 7th St, New York, NY 10003, USA","NY","New York","NY","","40.6806148","-73.9509687","0.12412245775129431","Papa John's Pizza","1278836","https://www.doordash.com/store/1278836/?pickup=false","1257A Fulton St, Brooklyn, NY 11216, USA","Snacks|Comfort Food|Italian|Sandwich|Fast Food|Sandwiches|Takeout|Chicken Wings|Dessert|Pizza","$0.00 delivery fee, first order",0.00,"15 - 25",20.0,"","","","1196","4.5","2022-04-25 07:01:12"
"10003","40.7324733","-73.98738","41 Cooper Square, 7 E 7th St, New York, NY 10003, USA","NY","New York","NY","","40.6846262","-73.9440354","0.5304400838993731","Warude","524285","https://www.doordash.com/store/524285/?pickup=false","385 Tompkins Ave, Brooklyn, NY 11216, USA","Alcohol|Tacos|Ramen|Curry|Soup","$0.00 delivery fee, first order",0.00,"12 - 22",17.0,"","","","2000","4.9","2022-04-25 07:01:12"
"11219","40.6310753","-73.9976946","4701 15th Ave, Brooklyn, NY 11219, USA","NY","Brooklyn","NY","","40.6846262","-73.9440354","0.5304400838993731","Warude","524285","https://www.doordash.com/store/524285/?pickup=false","385 Tompkins Ave, Brooklyn, NY 11216, USA","Alcohol|Tacos|Ramen|Curry|Soup","$0.00 delivery fee, first order",0.00,"12 - 22",17.0,"","","","2000","4.9","2022-04-25 07:01:12"
"11216","40.6788319","-73.9506774","300 Madison St, Brooklyn, NY 11216, USA","NY","Brooklyn","NY","","40.6846262","-73.9440354","0.5304400838993731","Warude","524285","https://www.doordash.com/store/524285/?pickup=false","385 Tompkins Ave, Brooklyn, NY 11216, USA","Alcohol|Tacos|Ramen|Curry|Soup","$0.00 delivery fee, first order",0.00,"12 - 22",17.0,"","","","2000","4.9","2022-04-25 07:01:12"
